Session	Time	Date	Author	Event	Parameter	Details
1	0	2011-10-04 08:42:13	31	aResource	773	NA
1	16	2011-10-04 08:42:29	31	eResource	773	NA
1	0	2011-10-04 08:42:29	31	vResource	773	NA
1	20	2011-10-04 08:42:49	31	rResource	773	NA
1	0	2011-10-04 10:22:31	8	vGroup	87	NA
1	0	2011-10-04 11:37:47	9	login	NA	NA
1	0	2011-10-04 11:37:47	9	vGroup	136	NA
1	6	2011-10-04 11:37:53	9	vResource	773	NA
2	0	2011-10-04 12:14:51	8	vResource	773	NA
2	49	2011-10-04 12:15:40	8	vGroup	87	NA
1	0	2011-10-04 12:16:45	1	vResource	773	NA
1	0	2011-10-04 12:29:11	33	vResource	773	NA
1	831	2011-10-04 12:30:36	1	vResource	773	NA
1	0	2011-10-04 12:33:36	32	vResource	773	NA
1	366	2011-10-04 12:35:17	33	vResource	773	NA
1	992	2011-10-04 12:51:49	33	vGroup	137	NA
2	0	2011-10-04 14:52:55	31	login	NA	NA
2	0	2011-10-04 14:52:55	31	vGroup	136	NA
2	0	2011-10-04 14:56:35	1	vGroup	87	NA
2	694	2011-10-04 15:04:29	31	aResource	776	NA
2	864	2011-10-04 15:10:59	1	vResource	776	NA
2	468	2011-10-04 15:18:47	1	vGroup	87	NA
3	0	2011-10-04 19:14:18	31	login	NA	NA
3	0	2011-10-04 19:14:18	31	vGroup	136	NA
3	0	2011-10-04 19:14:18	31	vResource	776	NA
3	1313	2011-10-04 19:36:11	31	vResource	776	NA
3	10	2011-10-04 19:36:21	31	dResource	776	NA
4	0	2011-10-05 00:10:15	31	login	NA	NA
4	0	2011-10-05 00:10:15	31	vGroup	136	NA
2	0	2011-10-05 11:51:27	9	login	NA	NA
2	0	2011-10-05 11:51:27	9	vGroup	136	NA
3	0	2011-10-05 12:51:14	1	login	NA	NA
3	0	2011-10-05 12:51:14	1	vGroup	136	NA
3	0	2011-10-05 12:57:11	8	vGroup	87	NA
3	917	2011-10-05 13:06:31	1	aResource	784	NA
3	97	2011-10-05 13:08:08	1	vResource	784	NA
3	33	2011-10-05 13:08:41	1	rResource	784	NA
3	427	2011-10-05 13:15:48	1	aAnnotation	293	NA
3	462	2011-10-05 13:23:30	1	aScript	152	NA
3	127	2011-10-05 13:25:37	1	eScript	152	add:784
3	1008	2011-10-05 13:42:25	1	aComposition	76	NA
3	0	2011-10-05 16:41:03	9	login	NA	NA
3	0	2011-10-05 16:41:03	9	vGroup	136	NA
3	50	2011-10-05 16:41:53	9	vResource	784	NA
4	0	2011-10-05 17:10:34	1	login	NA	NA
4	0	2011-10-05 17:10:34	1	vGroup	136	NA
5	0	2011-10-05 17:46:28	1	login	NA	NA
5	0	2011-10-05 17:46:28	1	vGroup	136	NA
5	0	2011-10-05 17:46:28	1	vResource	784	NA
5	161	2011-10-05 17:49:09	1	vGroup	87	NA
5	0	2011-10-05 21:56:46	31	login	NA	NA
5	0	2011-10-05 21:56:46	31	vGroup	136	NA
5	1	2011-10-05 21:56:47	31	vResource	784	NA
5	315	2011-10-05 22:02:02	31	pScript	152	NA
5	0	2011-10-05 22:02:02	31	vResource	784	NA
5	190	2011-10-05 22:05:12	31	aResource	785	NA
5	25	2011-10-05 22:05:37	31	vResource	785	NA
5	35	2011-10-05 22:06:12	31	rResource	785	NA
5	148	2011-10-05 22:08:40	31	aAnnotation	294	NA
6	0	2011-10-05 23:44:00	1	vResource	785	NA
7	0	2011-10-06 00:14:25	1	vResource	785	NA
4	0	2011-10-06 10:44:48	8	vResource	784	NA
4	238	2011-10-06 10:48:46	8	login	NA	NA
4	0	2011-10-06 10:48:46	8	vGroup	136	NA
4	455	2011-10-06 10:56:21	8	vGroup	87	NA
5	0	2011-10-06 11:43:58	8	vGroup	87	NA
5	1295	2011-10-06 12:05:33	8	vResource	785	NA
5	30	2011-10-06 12:06:03	8	vResource	773	NA
5	366	2011-10-06 12:12:09	8	vGroup	87	NA
8	0	2011-10-06 12:32:15	1	vResource	785	NA
8	591	2011-10-06 12:42:06	1	vResource	785	NA
1	0	2011-10-06 12:46:37	3	vResource	785	NA
2	0	2011-10-06 14:03:53	33	login	NA	NA
2	0	2011-10-06 14:03:53	33	vGroup	136	NA
2	0	2011-10-06 14:03:53	33	vResource	785	NA
2	69	2011-10-06 14:05:02	33	vResource	784	NA
3	0	2011-10-10 10:24:24	33	login	NA	NA
3	0	2011-10-10 10:24:24	33	vGroup	136	NA
3	0	2011-10-10 10:24:24	33	vResource	784	NA
4	0	2011-10-10 11:04:16	33	vResource	784	NA
4	6	2011-10-10 11:04:22	33	rResource	784	NA
4	417	2011-10-10 11:11:19	33	pScript	NA	NA
9	0	2011-10-10 12:29:21	1	login	NA	NA
9	0	2011-10-10 12:29:21	1	vGroup	136	NA
10	0	2011-10-10 15:44:40	1	login	NA	NA
10	0	2011-10-10 15:44:40	1	vGroup	136	NA
10	1796	2011-10-10 16:14:36	1	login	NA	NA
10	0	2011-10-10 16:14:36	1	vGroup	136	NA
2	0	2011-10-10 16:40:14	3	vResource	773	NA
2	54	2011-10-10 16:41:08	3	vResource	773	NA
11	0	2011-10-10 16:46:00	1	login	NA	NA
11	0	2011-10-10 16:46:00	1	vGroup	136	NA
12	0	2011-10-10 17:36:32	1	vGroup	87	NA
3	0	2011-10-10 18:10:09	3	login	NA	NA
3	0	2011-10-10 18:10:09	3	vGroup	136	NA
3	3	2011-10-10 18:10:12	3	vResource	785	NA
6	0	2011-10-10 18:17:49	31	login	NA	NA
6	0	2011-10-10 18:17:49	31	vGroup	136	NA
7	0	2011-10-10 19:10:45	31	login	NA	NA
7	0	2011-10-10 19:10:45	31	vGroup	136	NA
7	0	2011-10-10 19:10:45	31	vResource	785	NA
7	213	2011-10-10 19:14:18	31	vResource	773	NA
7	165	2011-10-10 19:17:03	31	vResource	784	NA
7	9	2011-10-10 19:17:12	31	vResource	784	NA
7	42	2011-10-10 19:17:54	31	vResource	773	NA
1	0	2011-10-10 19:18:17	30	vResource	784	NA
7	24	2011-10-10 19:18:18	31	eResource	773	NA
7	0	2011-10-10 19:18:18	31	vResource	773	NA
7	1418	2011-10-10 19:41:56	31	vResource	785	NA
5	0	2011-10-10 19:42:29	33	login	NA	NA
5	0	2011-10-10 19:42:29	33	vGroup	136	NA
7	665	2011-10-10 19:53:01	31	eResource	785	NA
7	1	2011-10-10 19:53:02	31	vResource	785	NA
7	32	2011-10-10 19:53:34	31	vResource	773	NA
7	130	2011-10-10 19:55:44	31	eResource	773	NA
7	1	2011-10-10 19:55:45	31	vResource	773	NA
8	0	2011-10-10 23:25:44	31	login	NA	NA
8	0	2011-10-10 23:25:44	31	vGroup	136	NA
8	60	2011-10-10 23:26:44	31	vResource	785	NA
8	46	2011-10-10 23:27:30	31	vResource	773	NA
8	144	2011-10-10 23:29:54	31	aAnnotation	295	NA
8	891	2011-10-10 23:44:45	31	vResource	773	NA
8	856	2011-10-10 23:59:01	31	aAnnotation	296	NA
13	0	2011-10-11 09:25:40	1	login	NA	NA
13	0	2011-10-11 09:25:40	1	vGroup	136	NA
14	0	2011-10-11 11:28:40	1	login	NA	NA
14	0	2011-10-11 11:28:40	1	vGroup	136	NA
14	148	2011-10-11 11:31:08	1	vResource	773	NA
14	522	2011-10-11 11:39:50	1	vResource	773	NA
14	87	2011-10-11 11:41:17	1	vResource	773	NA
14	80	2011-10-11 11:42:37	1	vResource	773	NA
14	36	2011-10-11 11:43:13	1	vResource	773	NA
14	1755	2011-10-11 12:12:28	1	login	NA	NA
14	0	2011-10-11 12:12:28	1	vGroup	136	NA
9	0	2011-10-11 15:55:38	31	login	NA	NA
9	0	2011-10-11 15:55:38	31	vGroup	136	NA
15	0	2011-10-11 15:59:54	1	login	NA	NA
15	0	2011-10-11 15:59:54	1	vGroup	136	NA
15	389	2011-10-11 16:06:23	1	vGroup	82	NA
16	0	2011-10-11 17:25:43	1	vGroup	87	NA
17	0	2011-10-12 02:03:46	1	login	NA	NA
17	0	2011-10-12 02:03:46	1	vGroup	136	NA
17	0	2011-10-12 02:03:46	1	vResource	784	NA
2	0	2011-10-12 12:32:15	30	login	NA	NA
2	0	2011-10-12 12:32:15	30	vGroup	136	NA
3	0	2011-10-12 16:23:27	30	login	NA	NA
3	0	2011-10-12 16:23:27	30	vGroup	136	NA
3	974	2011-10-12 16:39:41	30	aResource	802	NA
3	6	2011-10-12 16:39:47	30	vResource	802	NA
3	648	2011-10-12 16:50:35	30	eResource	802	NA
3	0	2011-10-12 16:50:35	30	vResource	802	NA
4	0	2011-10-12 17:55:29	30	login	NA	NA
4	0	2011-10-12 17:55:29	30	vGroup	136	NA
4	349	2011-10-12 18:01:18	30	aResource	803	NA
4	26	2011-10-12 18:01:44	30	vResource	803	NA
4	142	2011-10-12 18:04:06	30	eResource	803	NA
4	0	2011-10-12 18:04:06	30	vResource	803	NA
4	367	2011-10-12 18:10:13	30	aResource	804	NA
4	6	2011-10-12 18:10:19	30	vResource	804	NA
4	142	2011-10-12 18:12:41	30	eResource	804	NA
4	1	2011-10-12 18:12:42	30	vResource	804	NA
10	0	2011-10-12 19:36:50	31	login	NA	NA
10	0	2011-10-12 19:36:50	31	vGroup	136	NA
10	34	2011-10-12 19:37:24	31	vResource	804	NA
10	121	2011-10-12 19:39:25	31	rResource	804	NA
10	121	2011-10-12 19:41:26	31	vResource	803	NA
10	768	2011-10-12 19:54:14	31	rResource	803	NA
10	77	2011-10-12 19:55:31	31	vResource	804	NA
10	15	2011-10-12 19:55:46	31	vResource	803	NA
10	413	2011-10-12 20:02:39	31	vResource	802	NA
10	958	2011-10-12 20:18:37	31	aAnnotation	300	NA
10	34	2011-10-12 20:19:11	31	rResource	802	NA
10	269	2011-10-12 20:23:40	31	vResource	784	NA
10	900	2011-10-12 20:38:40	31	aResource	805	NA
10	21	2011-10-12 20:39:01	31	vResource	805	NA
10	258	2011-10-12 20:43:19	31	aAnnotation	301	NA
18	0	2011-10-12 22:30:29	1	login	NA	NA
18	0	2011-10-12 22:30:29	1	vGroup	136	NA
18	0	2011-10-12 22:30:29	1	vResource	804	NA
18	463	2011-10-12 22:38:12	1	vResource	804	NA
18	78	2011-10-12 22:39:30	1	vResource	805	NA
18	97	2011-10-12 22:41:07	1	vResource	803	NA
18	59	2011-10-12 22:42:06	1	rResource	803	NA
18	754	2011-10-12 22:54:40	1	aAnnotation	302	NA
18	112	2011-10-12 22:56:32	1	vResource	802	NA
18	87	2011-10-12 22:57:59	1	rResource	802	NA
18	97	2011-10-12 22:59:36	1	vResource	802	NA
18	811	2011-10-12 23:13:07	1	rResource	802	NA
18	29	2011-10-12 23:13:36	1	vResource	803	NA
18	15	2011-10-12 23:13:51	1	vResource	804	NA
18	211	2011-10-12 23:17:22	1	vResource	804	NA
4	0	2011-10-13 05:56:51	9	login	NA	NA
4	0	2011-10-13 05:56:51	9	vGroup	136	NA
4	205	2011-10-13 06:00:16	9	vResource	802	NA
4	649	2011-10-13 06:11:05	9	vResource	784	NA
4	303	2011-10-13 06:16:08	9	vResource	804	NA
4	105	2011-10-13 06:17:53	9	vResource	803	NA
4	878	2011-10-13 06:32:31	9	vResource	805	NA
4	264	2011-10-13 06:36:55	9	vResource	785	NA
19	0	2011-10-13 11:31:49	1	login	NA	NA
19	0	2011-10-13 11:31:49	1	vGroup	136	NA
19	9	2011-10-13 11:31:58	1	vGroup	93	NA
6	0	2011-10-13 12:18:09	8	vResource	802	NA
6	251	2011-10-13 12:22:20	8	vResource	805	NA
6	41	2011-10-13 12:23:01	8	vResource	785	NA
6	12	2011-10-13 12:23:13	8	vResource	773	NA
6	34	2011-10-13 12:23:47	8	vGroup	87	NA
6	1207	2011-10-13 12:43:54	8	vComposition	76	NA
6	18	2011-10-13 12:44:12	8	vGroup	87	NA
6	1348	2011-10-13 13:06:40	8	vGroup	87	NA
6	67	2011-10-13 13:07:47	8	vGroup	87	NA
6	0	2011-10-13 14:12:56	33	login	NA	NA
6	0	2011-10-13 14:12:56	33	vGroup	136	NA
6	19	2011-10-13 14:13:15	33	vResource	804	NA
6	206	2011-10-13 14:16:41	33	aResource	807	NA
6	57	2011-10-13 14:17:38	33	eResource	807	NA
6	30	2011-10-13 14:18:08	33	vResource	807	NA
6	87	2011-10-13 14:19:35	33	vResource	805	NA
6	255	2011-10-13 14:23:50	33	vResource	803	NA
20	0	2011-10-13 14:36:34	1	vResource	807	NA
20	600	2011-10-13 14:46:34	1	vComposition	76	NA
20	115	2011-10-13 14:48:29	1	vComposition	76	NA
20	62	2011-10-13 14:49:31	1	vComposition	76	NA
20	10	2011-10-13 14:49:41	1	vComposition	76	NA
11	0	2011-10-13 14:51:58	31	login	NA	NA
11	0	2011-10-13 14:51:58	31	vGroup	136	NA
11	20	2011-10-13 14:52:18	31	vResource	807	NA
20	775	2011-10-13 15:02:36	1	vComposition	76	NA
20	303	2011-10-13 15:07:39	1	vComposition	76	NA
20	4	2011-10-13 15:07:43	1	vComposition	2	NA
20	570	2011-10-13 15:17:13	1	vComposition	2	NA
20	282	2011-10-13 15:21:55	1	vComposition	2	NA
20	10	2011-10-13 15:22:05	1	vComposition	2	NA
20	38	2011-10-13 15:22:43	1	vComposition	2	NA
20	44	2011-10-13 15:23:27	1	vComposition	2	NA
20	23	2011-10-13 15:23:50	1	vComposition	2	NA
20	412	2011-10-13 15:30:42	1	vComposition	2	NA
20	230	2011-10-13 15:34:32	1	vComposition	2	NA
20	18	2011-10-13 15:34:50	1	vComposition	2	NA
20	14	2011-10-13 15:35:04	1	vComposition	2	NA
20	286	2011-10-13 15:39:50	1	vComposition	2	NA
20	47	2011-10-13 15:40:37	1	vComposition	2	NA
20	24	2011-10-13 15:41:01	1	vComposition	2	NA
20	10	2011-10-13 15:41:11	1	vComposition	2	NA
20	42	2011-10-13 15:41:53	1	vComposition	2	NA
20	91	2011-10-13 15:43:24	1	vComposition	2	NA
20	58	2011-10-13 15:44:22	1	vComposition	2	NA
20	288	2011-10-13 15:49:10	1	vComposition	2	NA
20	39	2011-10-13 15:49:49	1	vComposition	2	NA
20	15	2011-10-13 15:50:04	1	vComposition	2	NA
20	7	2011-10-13 15:50:11	1	vComposition	2	NA
20	25	2011-10-13 15:50:36	1	vComposition	2	NA
20	286	2011-10-13 15:55:22	1	vComposition	2	NA
20	10	2011-10-13 15:55:32	1	vComposition	2	NA
20	21	2011-10-13 15:55:53	1	vComposition	2	NA
20	111	2011-10-13 15:57:44	1	vComposition	2	NA
20	26	2011-10-13 15:58:10	1	vComposition	2	NA
20	28	2011-10-13 15:58:38	1	vComposition	2	NA
20	26	2011-10-13 15:59:04	1	vComposition	2	NA
20	24	2011-10-13 15:59:28	1	vComposition	2	NA
20	25	2011-10-13 15:59:53	1	vComposition	71	NA
20	96	2011-10-13 16:01:29	1	vComposition	71	NA
20	110	2011-10-13 16:03:19	1	vComposition	71	NA
20	251	2011-10-13 16:07:30	1	vComposition	71	NA
20	150	2011-10-13 16:10:00	1	vComposition	71	NA
20	84	2011-10-13 16:11:24	1	vComposition	71	NA
20	11	2011-10-13 16:11:35	1	vComposition	71	NA
20	8	2011-10-13 16:11:43	1	vComposition	71	NA
20	59	2011-10-13 16:12:42	1	vComposition	71	NA
7	0	2011-10-13 16:12:58	33	login	NA	NA
7	0	2011-10-13 16:12:58	33	vGroup	136	NA
20	114	2011-10-13 16:14:36	1	vComposition	71	NA
20	8	2011-10-13 16:14:44	1	vComposition	71	NA
20	696	2011-10-13 16:26:20	1	vComposition	71	NA
20	6	2011-10-13 16:26:26	1	vComposition	71	NA
20	37	2011-10-13 16:27:03	1	vComposition	71	NA
20	73	2011-10-13 16:28:16	1	vComposition	71	NA
20	451	2011-10-13 16:35:47	1	vComposition	71	NA
20	102	2011-10-13 16:37:29	1	vComposition	71	NA
20	390	2011-10-13 16:43:59	1	vComposition	71	NA
20	81	2011-10-13 16:45:20	1	vComposition	71	NA
20	219	2011-10-13 16:48:59	1	vComposition	71	NA
20	41	2011-10-13 16:49:40	1	vComposition	71	NA
20	45	2011-10-13 16:50:25	1	vComposition	71	NA
20	53	2011-10-13 16:51:18	1	vComposition	71	NA
20	127	2011-10-13 16:53:25	1	vComposition	71	NA
20	27	2011-10-13 16:53:52	1	vComposition	71	NA
20	57	2011-10-13 16:54:49	1	vComposition	71	NA
20	47	2011-10-13 16:55:36	1	vComposition	71	NA
20	45	2011-10-13 16:56:21	1	vComposition	71	NA
20	1045	2011-10-13 17:13:46	1	vComposition	71	NA
20	38	2011-10-13 17:14:24	1	vComposition	71	NA
20	285	2011-10-13 17:19:09	1	vComposition	71	NA
20	457	2011-10-13 17:26:46	1	vComposition	71	NA
20	39	2011-10-13 17:27:25	1	vComposition	71	NA
20	102	2011-10-13 17:29:07	1	vComposition	71	NA
21	0	2011-10-13 18:06:16	1	vComposition	71	NA
21	174	2011-10-13 18:09:10	1	vComposition	71	NA
21	35	2011-10-13 18:09:45	1	vComposition	71	NA
21	73	2011-10-13 18:10:58	1	vComposition	71	NA
21	39	2011-10-13 18:11:37	1	vComposition	71	NA
21	67	2011-10-13 18:12:44	1	vComposition	71	NA
21	19	2011-10-13 18:13:03	1	vComposition	71	NA
21	68	2011-10-13 18:14:11	1	vComposition	71	NA
21	95	2011-10-13 18:15:46	1	vComposition	71	NA
21	81	2011-10-13 18:17:07	1	vComposition	71	NA
21	55	2011-10-13 18:18:02	1	vComposition	71	NA
21	63	2011-10-13 18:19:05	1	vComposition	71	NA
21	23	2011-10-13 18:19:28	1	vComposition	71	NA
21	72	2011-10-13 18:20:40	1	vComposition	71	NA
21	55	2011-10-13 18:21:35	1	vComposition	71	NA
21	33	2011-10-13 18:22:08	1	vComposition	71	NA
21	36	2011-10-13 18:22:44	1	vComposition	71	NA
21	25	2011-10-13 18:23:09	1	vComposition	71	NA
21	17	2011-10-13 18:23:26	1	vComposition	71	NA
21	16	2011-10-13 18:23:42	1	vComposition	71	NA
21	106	2011-10-13 18:25:28	1	vComposition	71	NA
21	33	2011-10-13 18:26:01	1	vComposition	71	NA
4	0	2011-10-13 18:26:25	3	login	NA	NA
4	0	2011-10-13 18:26:25	3	vGroup	136	NA
4	13	2011-10-13 18:26:38	3	vComposition	71	NA
21	62	2011-10-13 18:27:03	1	vComposition	71	NA
21	42	2011-10-13 18:27:45	1	vComposition	71	NA
21	5	2011-10-13 18:27:50	1	vComposition	71	NA
4	84	2011-10-13 18:28:02	3	vComposition	71	NA
7	0	2011-10-14 10:31:19	8	vGroup	87	NA
8	0	2011-10-14 11:06:10	8	vResource	805	NA
8	90	2011-10-14 11:07:40	8	vGroup	87	NA
22	0	2011-10-14 12:44:50	1	vGroup	93	NA
12	0	2011-10-14 17:12:04	31	login	NA	NA
12	0	2011-10-14 17:12:04	31	vGroup	136	NA
12	25	2011-10-14 17:12:29	31	vResource	803	NA
12	69	2011-10-14 17:13:38	31	vResource	807	NA
12	1350	2011-10-14 17:36:08	31	vResource	807	NA
12	139	2011-10-14 17:38:27	31	vResource	807	NA
12	4	2011-10-14 17:38:31	31	rResource	807	NA
12	439	2011-10-14 17:45:50	31	vResource	807	NA
12	326	2011-10-14 17:51:16	31	aAnnotation	303	NA
12	1730	2011-10-14 18:20:06	31	aResource	810	NA
12	12	2011-10-14 18:20:18	31	vResource	810	NA
12	5	2011-10-14 18:20:23	31	rResource	810	NA
12	131	2011-10-14 18:22:34	31	eResource	810	NA
12	0	2011-10-14 18:22:34	31	vResource	810	NA
12	319	2011-10-14 18:27:53	31	aAnnotation	304	NA
13	0	2011-10-14 19:00:18	31	aResource	811	NA
13	19	2011-10-14 19:00:37	31	vResource	811	NA
13	67	2011-10-14 19:01:44	31	rResource	811	NA
13	631	2011-10-14 19:12:15	31	aAnnotation	305	NA
23	0	2011-10-15 02:01:35	1	rResource	810	NA
23	15	2011-10-15 02:01:50	1	vResource	811	NA
8	0	2011-10-15 12:40:24	33	login	NA	NA
8	0	2011-10-15 12:40:24	33	vGroup	136	NA
8	219	2011-10-15 12:44:03	33	aResource	812	NA
8	98	2011-10-15 12:45:41	33	vResource	812	NA
8	67	2011-10-15 12:46:48	33	rResource	812	NA
8	363	2011-10-15 12:52:51	33	aResource	813	NA
8	58	2011-10-15 12:53:49	33	eResource	813	NA
8	16	2011-10-15 12:54:05	33	eResource	813	NA
8	38	2011-10-15 12:54:43	33	eResource	813	NA
8	0	2011-10-15 12:54:43	33	eResource	813	NA
8	0	2011-10-15 12:54:43	33	eResource	813	NA
8	1	2011-10-15 12:54:44	33	eResource	813	NA
8	0	2011-10-15 12:54:44	33	eResource	813	NA
8	10	2011-10-15 12:54:54	33	eResource	813	NA
8	79	2011-10-15 12:56:13	33	eResource	813	NA
8	0	2011-10-15 12:56:13	33	eResource	813	NA
8	1	2011-10-15 12:56:14	33	eResource	813	NA
8	0	2011-10-15 12:56:14	33	eResource	813	NA
8	0	2011-10-15 12:56:14	33	eResource	813	NA
8	3	2011-10-15 12:56:17	33	eResource	813	NA
8	0	2011-10-15 12:56:17	33	eResource	813	NA
8	0	2011-10-15 12:56:17	33	eResource	813	NA
8	0	2011-10-15 12:56:17	33	eResource	813	NA
8	1	2011-10-15 12:56:18	33	eResource	813	NA
8	0	2011-10-15 12:56:18	33	eResource	813	NA
8	0	2011-10-15 12:56:18	33	eResource	813	NA
8	1	2011-10-15 12:56:19	33	eResource	813	NA
8	5	2011-10-15 12:56:24	33	eResource	813	NA
8	481	2011-10-15 13:04:25	33	aResource	814	NA
8	1396	2011-10-15 13:27:41	33	aResource	815	NA
14	0	2011-10-15 16:42:02	31	login	NA	NA
14	0	2011-10-15 16:42:02	31	vGroup	136	NA
14	264	2011-10-15 16:46:26	31	vResource	812	NA
14	390	2011-10-15 16:52:56	31	rResource	812	NA
14	34	2011-10-15 16:53:30	31	vResource	813	NA
14	155	2011-10-15 16:56:05	31	rResource	813	NA
14	203	2011-10-15 16:59:28	31	aAnnotation	306	NA
14	656	2011-10-15 17:10:24	31	vResource	814	NA
14	1525	2011-10-15 17:35:49	31	rResource	814	NA
14	79	2011-10-15 17:37:08	31	aAnnotation	307	NA
14	16	2011-10-15 17:37:24	31	vResource	815	NA
14	156	2011-10-15 17:40:00	31	rResource	815	NA
24	0	2011-10-15 21:15:12	1	vResource	815	NA
15	0	2011-10-15 22:04:58	31	login	NA	NA
15	0	2011-10-15 22:04:58	31	vGroup	136	NA
15	9	2011-10-15 22:05:07	31	vResource	814	NA
15	25	2011-10-15 22:05:32	31	vResource	810	NA
25	0	2011-10-15 23:20:24	1	login	NA	NA
25	0	2011-10-15 23:20:24	1	vGroup	136	NA
16	0	2011-10-16 15:33:45	31	login	NA	NA
16	0	2011-10-16 15:33:45	31	vGroup	136	NA
26	0	2011-10-16 21:03:48	1	login	NA	NA
26	0	2011-10-16 21:03:48	1	vGroup	136	NA
26	0	2011-10-16 21:03:48	1	vResource	815	NA
1	0	2011-10-16 23:20:43	34	login	NA	NA
1	0	2011-10-16 23:20:43	34	vGroup	136	NA
1	992	2011-10-16 23:37:15	34	aResource	816	NA
1	47	2011-10-16 23:38:02	34	vResource	816	NA
27	0	2011-10-16 23:38:19	1	login	NA	NA
27	0	2011-10-16 23:38:19	1	vGroup	136	NA
27	0	2011-10-16 23:38:19	1	vResource	816	NA
27	390	2011-10-16 23:44:49	1	rResource	816	NA
1	570	2011-10-16 23:47:32	34	aResource	817	NA
17	0	2011-10-16 23:47:51	31	login	NA	NA
17	0	2011-10-16 23:47:51	31	vGroup	136	NA
27	276	2011-10-16 23:49:25	1	vResource	817	NA
1	468	2011-10-16 23:55:20	34	aResource	818	NA
1	118	2011-10-16 23:57:18	34	vResource	818	NA
1	9	2011-10-16 23:57:27	34	rResource	818	NA
27	499	2011-10-16 23:57:44	1	vResource	818	NA
1	32	2011-10-16 23:57:59	34	vResource	817	NA
1	15	2011-10-16 23:58:14	34	rResource	817	NA
1	45	2011-10-16 23:58:59	34	vResource	816	NA
1	7	2011-10-16 23:59:06	34	rResource	816	NA
1	61	2011-10-17 00:00:07	34	vResource	813	NA
1	70	2011-10-17 00:01:17	34	rResource	813	NA
27	314	2011-10-17 00:02:58	1	vResource	818	NA
1	207	2011-10-17 00:04:44	34	aAnnotation	308	NA
1	47	2011-10-17 00:05:31	34	vResource	814	NA
1	26	2011-10-17 00:05:57	34	rResource	814	NA
1	290	2011-10-17 00:10:47	34	aAnnotation	309	NA
1	33	2011-10-17 00:11:20	34	vResource	815	NA
1	86	2011-10-17 00:12:46	34	rResource	815	NA
1	103	2011-10-17 00:14:29	34	aAnnotation	310	NA
17	1601	2011-10-17 00:14:32	31	vResource	816	NA
1	47	2011-10-17 00:15:16	34	vResource	818	NA
1	179	2011-10-17 00:18:15	34	eResource	818	NA
1	1	2011-10-17 00:18:16	34	vResource	818	NA
17	233	2011-10-17 00:18:25	31	rResource	816	NA
17	5	2011-10-17 00:18:30	31	vResource	817	NA
1	17	2011-10-17 00:18:33	34	vResource	817	NA
17	265	2011-10-17 00:22:55	31	rResource	817	NA
1	328	2011-10-17 00:24:01	34	eResource	817	NA
1	1	2011-10-17 00:24:02	34	vResource	817	NA
1	33	2011-10-17 00:24:35	34	vResource	816	NA
17	148	2011-10-17 00:25:23	31	aAnnotation	311	NA
17	30	2011-10-17 00:25:53	31	vResource	818	NA
1	173	2011-10-17 00:27:28	34	eResource	816	NA
1	0	2011-10-17 00:27:28	34	vResource	816	NA
17	417	2011-10-17 00:32:50	31	rResource	818	NA
17	621	2011-10-17 00:43:11	31	aResource	819	NA
17	26	2011-10-17 00:43:37	31	vResource	819	NA
17	4	2011-10-17 00:43:41	31	rResource	819	NA
28	0	2011-10-17 00:44:08	1	login	NA	NA
28	0	2011-10-17 00:44:08	1	vGroup	136	NA
28	0	2011-10-17 00:44:08	1	vResource	819	NA
17	165	2011-10-17 00:46:26	31	aAnnotation	312	NA
9	0	2011-10-17 12:40:14	33	login	NA	NA
9	0	2011-10-17 12:40:14	33	vGroup	136	NA
9	32	2011-10-17 12:40:46	33	vResource	814	NA
9	13	2011-10-17 12:40:59	33	vResource	813	NA
9	16	2011-10-17 12:41:15	33	vResource	815	NA
9	245	2011-10-17 12:45:20	33	vResource	819	NA
9	222	2011-10-17 12:49:02	33	rResource	819	NA
9	174	2011-10-17 12:51:56	33	vResource	817	NA
9	224	2011-10-17 12:55:40	33	rResource	817	NA
9	11	2011-10-17 12:55:51	33	vResource	815	NA
9	4	2011-10-17 12:55:55	33	rResource	815	NA
9	26	2011-10-17 12:56:21	33	vResource	814	NA
9	45	2011-10-17 12:57:06	33	rResource	814	NA
9	16	2011-10-17 12:57:22	33	vResource	819	NA
29	0	2011-10-17 13:20:40	1	login	NA	NA
29	0	2011-10-17 13:20:40	1	vGroup	136	NA
29	26	2011-10-17 13:21:06	1	vGroup	87	NA
9	1679	2011-10-17 13:25:21	33	vResource	815	NA
9	155	2011-10-17 13:27:56	33	aAnnotation	313	NA
9	235	2011-10-17 13:31:51	33	vResource	816	NA
2	0	2011-10-17 13:32:18	32	login	NA	NA
2	0	2011-10-17 13:32:18	32	vGroup	136	NA
2	94	2011-10-17 13:33:52	32	vResource	819	NA
2	51	2011-10-17 13:34:43	32	aResource	820	NA
9	188	2011-10-17 13:34:59	33	rResource	816	NA
2	16	2011-10-17 13:34:59	32	vResource	820	NA
2	90	2011-10-17 13:36:29	32	eResource	820	NA
2	0	2011-10-17 13:36:29	32	vResource	820	NA
2	233	2011-10-17 13:40:22	32	aAnnotation	314	NA
2	91	2011-10-17 13:41:53	32	aAnnotation	315	NA
2	643	2011-10-17 13:52:36	32	vResource	815	NA
2	19	2011-10-17 13:52:55	32	rResource	815	NA
2	577	2011-10-17 14:02:32	32	vResource	820	NA
2	2	2011-10-17 14:02:34	32	rResource	820	NA
30	0	2011-10-17 16:30:11	1	vComposition	83	NA
