2013-02-07 02:36:55	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-07 13:43:39	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-07 13:46:54	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-07 19:01:19	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-07 21:16:58	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-07 21:25:28	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	0	15	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-08 00:13:20	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	4	15	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-08 00:18:53	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	4	15	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-08 00:30:05	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	4	15	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-08 00:36:53	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	4	15	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-08 00:46:20	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	4	15	0	0	0	5	0	0	0	0	4	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-08 00:56:14	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	0	10	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	4	15	0	0	0	5	0	0	0	0	4	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-08 02:51:29	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	3	10	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	4	15	0	0	0	5	0	0	0	0	4	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-08 10:22:35	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	3	10	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	4	15	0	0	0	5	0	0	0	0	4	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-08 10:28:45	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	3	10	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	4	15	0	0	0	5	0	5	0	0	4	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-08 16:18:13	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	3	10	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	4	15	0	0	0	5	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-08 16:30:59	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	3	10	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	4	15	5	0	0	5	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-08 16:47:53	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	3	10	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	4	15	5	0	0	10	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-08 18:39:02	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	3	10	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-08 18:50:26	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	3	10	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-08 18:53:56	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	3	10	0	0	0	7	0	0	0	0	1	0	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-09 20:00:46	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	3	10	0	0	0	7	0	0	0	0	5	0	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-09 20:22:26	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	3	10	0	0	0	7	0	0	0	0	5	1	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-09 20:29:06	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	3	10	0	0	0	7	0	2	0	0	5	1	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-09 20:40:44	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	5	10	0	0	0	7	0	2	0	0	5	1	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-09 21:50:44	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	4	0	0	0	0	5	10	0	1	0	7	0	2	0	0	5	1	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-09 21:55:13	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	9	0	0	0	0	5	10	0	1	0	7	0	2	0	0	5	1	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-09 22:10:07	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	13	0	0	0	0	5	10	0	1	0	7	0	2	0	0	5	1	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-09 22:13:50	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	13	0	0	0	0	5	10	0	1	0	7	0	2	0	0	5	1	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-09 22:18:46	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	17	0	0	0	0	5	10	0	1	0	7	0	2	0	0	5	1	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-10 02:55:11	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	17	0	0	0	0	5	10	0	1	0	7	0	2	0	0	5	1	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-10 23:48:50	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	17	0	0	3	0	5	10	0	1	0	7	0	2	0	0	5	1	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2013-02-11 14:11:48	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	17	0	0	3	0	5	10	0	1	0	7	0	2	0	0	5	1	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0
2013-02-11 15:47:39	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	17	0	0	3	0	5	10	0	1	0	7	0	2	0	4	5	1	0	3	0	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0
2013-02-11 15:52:57	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	17	0	0	3	0	5	10	0	1	0	7	0	2	0	4	5	1	0	3	5	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0
2013-02-11 15:57:41	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	17	0	0	3	0	5	10	0	1	0	7	0	2	0	4	5	1	0	8	5	0	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0
2013-02-11 16:00:07	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	17	0	0	3	0	5	10	0	1	0	7	0	2	0	4	5	1	0	8	5	5	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0
2013-02-11 16:03:37	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	17	0	0	3	0	5	10	0	1	0	7	0	2	0	4	5	6	0	8	5	5	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0
2013-02-11 16:15:29	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	17	0	0	3	0	5	10	0	1	0	7	0	2	0	4	9	6	0	8	5	5	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0
2013-02-11 22:55:48	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	15	5	0	0	14	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0
2013-02-11 23:29:14	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	15	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0
2013-02-12 01:05:27	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	15	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	5	0	0	0	0
2013-02-12 09:48:14	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	20	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	5	0	0	0	0
2013-02-12 17:17:21	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	5	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	20	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	5	0	0	0	0
2013-02-12 17:21:09	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	5	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	20	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	5	5	0	0	0	0
2013-02-12 17:26:51	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	5	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	20	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	4	0	4	0	0	0	0	0	0	4	0	0	0	5	5	0	0	0	0
2013-02-12 17:28:38	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	5	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	20	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	4	0	4	3	0	0	0	0	0	4	0	0	0	5	5	0	0	0	0
2013-02-12 17:39:11	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	5	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	20	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	4	0	4	3	0	0	0	0	4	4	0	0	0	5	5	0	0	0	0
2013-02-12 17:40:34	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	5	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	20	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	4	4	4	3	0	0	0	0	4	4	0	0	0	5	5	0	0	0	0
2013-02-12 18:19:12	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	5	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	20	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	4	4	4	3	0	0	3	0	4	4	0	0	0	5	5	0	0	0	0
2013-02-12 18:34:05	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	5	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	20	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	4	4	4	3	0	0	3	0	5	4	0	0	0	5	5	0	0	0	0
2013-02-13 04:43:35	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	5	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	20	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	4	4	4	3	0	0	3	5	5	4	0	0	0	5	5	0	0	0	0
2013-02-13 04:56:34	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	5	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	20	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	4	4	4	3	0	0	3	5	5	4	0	0	0	5	5	0	0	5	0
2013-02-13 08:44:43	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	5	17	0	0	3	0	5	10	0	1	0	7	0	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	20	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	4	4	4	3	0	0	3	5	5	4	0	0	0	5	10	0	0	5	0
2013-02-13 08:51:59	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	4	0	0	0	0	5	17	0	0	3	0	5	10	0	1	0	7	4	2	3	4	9	6	0	8	5	5	0	13	0	0	0	0	4	20	5	0	0	18	0	5	0	0	4	5	0	0	0	0	9	0	4	0	0	0	0	3	0	0	0	4	4	4	3	0	0	3	5	5	4	0	0	0	5	10	0	0	5	0
