Session	Time	Date	Author	Event	Parameter	Details
13	0	2014-03-13 20:05:19	264	playout-1	1499	NA
13	5	2014-03-13 20:05:24	264	vResource	1499	NA
13	2	2014-03-13 20:05:26	264	playout--1	1499	NA
13	1	2014-03-13 20:05:27	264	playout-1	1499	NA
13	0	2014-03-13 20:05:27	264	playout-2	1499	0.396
13	0	2014-03-13 20:05:27	264	playout-2	1499	17.263485477178424
13	1	2014-03-13 20:05:28	264	playout-2	1499	162.2767634854772
13	0	2014-03-13 20:05:28	264	playout-2	1499	220.97261410788383
13	0	2014-03-13 20:05:28	264	playout-2	1499	248.5941908713693
13	0	2014-03-13 20:05:28	264	playout-2	1499	262.404979253112
13	0	2014-03-13 20:05:28	264	playout-2	1499	272.7630705394191
13	0	2014-03-13 20:05:28	264	playout-2	1499	286.57385892116184
13	0	2014-03-13 20:05:28	264	playout-2	1499	324.5535269709544
13	0	2014-03-13 20:05:28	264	playout-2	1499	372.891286307054
13	0	2014-03-13 20:05:28	264	playout-2	1499	417.7763485477179
13	0	2014-03-13 20:05:28	264	playout-2	1499	469.56680497925316
13	0	2014-03-13 20:05:28	264	playout-2	1499	483.37759336099583
13	1	2014-03-13 20:05:29	264	playout-2	1499	583.5058091286306
13	0	2014-03-13 20:05:29	264	playout-2	1499	580.0531120331951
13	1	2014-03-13 20:05:30	264	playout-1	1499	583.5058091286306
42	0	2014-03-13 20:05:46	1	vResource	1499	NA
42	2	2014-03-13 20:05:48	1	playout--1	1499	NA
42	0	2014-03-13 20:05:48	1	playout-1	1499	NA
42	17	2014-03-13 20:06:05	1	rResource	1499	NA
13	846	2014-03-13 20:19:36	264	playout-2	1499	1430.136
42	1649	2014-03-13 20:33:34	1	playout-0	1499	1664.2
42	0	2014-03-13 20:33:34	1	playout-2	1499	1664.2
13	957	2014-03-13 20:35:33	264	vResource	1497	NA
13	2	2014-03-13 20:35:35	264	playout--1	1497	NA
13	5	2014-03-13 20:35:40	264	playout-1	1497	NA
10	0	2014-03-13 20:42:14	263	playout--1	1499	NA
10	2	2014-03-13 20:42:16	263	playout-1	1499	NA
10	37	2014-03-13 20:42:53	263	vResource	1498	NA
10	1	2014-03-13 20:42:54	263	playout--1	1498	NA
10	2	2014-03-13 20:42:56	263	playout-1	1498	NA
10	6	2014-03-13 20:43:02	263	playout-2	1498	6.517
10	0	2014-03-13 20:43:02	263	playout-2	1498	48.02323651452282
10	1	2014-03-13 20:43:03	263	playout-1	1498	48.02323651452282
10	16	2014-03-13 20:43:19	263	vResource	1495	NA
10	2	2014-03-13 20:43:21	263	playout--1	1495	NA
10	2	2014-03-13 20:43:23	263	playout-1	1495	NA
10	41	2014-03-13 20:44:04	263	rResource	1495	NA
10	23	2014-03-13 20:44:27	263	vResource	1494	NA
10	2	2014-03-13 20:44:29	263	playout--1	1494	NA
10	2	2014-03-13 20:44:31	263	playout-1	1494	NA
10	7	2014-03-13 20:44:38	263	playout-2	1494	7.679
10	1	2014-03-13 20:44:39	263	playout-2	1494	12
10	0	2014-03-13 20:44:39	263	playout-2	1494	136
10	0	2014-03-13 20:44:39	263	playout-2	1494	185
10	0	2014-03-13 20:44:39	263	playout-2	1494	178
10	0	2014-03-13 20:44:39	263	playout-2	1494	216.983
10	52	2014-03-13 20:45:31	263	aAnnotation	1595	NA
10	2	2014-03-13 20:45:33	263	rResource	1494	NA
10	2	2014-03-13 20:45:35	263	playout-1	1494	216.983
10	1	2014-03-13 20:45:36	263	playout-2	1494	216.983
10	0	2014-03-13 20:45:36	263	playout-2	1494	4.5017219917012445
10	1	2014-03-13 20:45:37	263	playout-1	1494	4.5017219917012445
10	0	2014-03-13 20:45:37	263	playout-2	1494	4.743
10	0	2014-03-13 20:45:37	263	playout-2	1494	18.90723236514523
10	1	2014-03-13 20:45:38	263	playout-1	1494	18.90723236514523
10	14	2014-03-13 20:45:52	263	playout-2	1494	33.226
10	0	2014-03-13 20:45:52	263	playout-2	1494	54.470836099585064
10	0	2014-03-13 20:45:52	263	playout-1	1494	54.470836099585064
10	4	2014-03-13 20:45:56	263	playout-1	1494	74.72858506224067
10	0	2014-03-13 20:45:56	263	playout-2	1494	57.285
10	0	2014-03-13 20:45:56	263	playout-2	1494	74.72858506224067
10	1	2014-03-13 20:45:57	263	playout-2	1494	76.201
10	0	2014-03-13 20:45:57	263	playout-2	1494	93.18564522821576
10	0	2014-03-13 20:45:57	263	playout-1	1494	93.18564522821576
10	5	2014-03-13 20:46:02	263	awareness	NA	NA
10	42	2014-03-13 20:46:44	263	vResource	1483	NA
10	1	2014-03-13 20:46:45	263	playout--1	1483	NA
10	2	2014-03-13 20:46:47	263	playout-1	1483	NA
10	5	2014-03-13 20:46:52	263	playout-2	1483	4.775
10	0	2014-03-13 20:46:52	263	playout-2	1483	27
10	0	2014-03-13 20:46:52	263	playout-2	1483	174
10	0	2014-03-13 20:46:52	263	playout-2	1483	213
10	0	2014-03-13 20:46:52	263	playout-2	1483	242
10	1	2014-03-13 20:46:53	263	playout-2	1483	247.981
10	30	2014-03-13 20:47:23	263	aAnnotation	1596	NA
10	3	2014-03-13 20:47:26	263	playout-2	1483	26.238653526970953
10	1	2014-03-13 20:47:27	263	playout-3	1483	26.238
10	0	2014-03-13 20:47:27	263	playout-2	1483	26.238
10	3	2014-03-13 20:47:30	263	playout-1	1483	26.238
10	4	2014-03-13 20:47:34	263	playout-2	1483	30.799
10	0	2014-03-13 20:47:34	263	playout-2	1483	65.33939211618257
10	1	2014-03-13 20:47:35	263	playout-1	1483	65.33939211618257
10	3	2014-03-13 20:47:38	263	playout-1	1483	95.17942946058092
10	0	2014-03-13 20:47:38	263	playout-2	1483	68.068
10	0	2014-03-13 20:47:38	263	playout-2	1483	95.17942946058092
10	8	2014-03-13 20:47:46	263	playout-2	1483	103.125
10	23	2014-03-13 20:48:09	263	vResource	1484	NA
10	2	2014-03-13 20:48:11	263	playout--1	1484	NA
10	1	2014-03-13 20:48:12	263	playout-1	1484	NA
10	14	2014-03-13 20:48:26	263	vResource	1485	NA
10	1	2014-03-13 20:48:27	263	playout--1	1485	NA
10	2	2014-03-13 20:48:29	263	playout-1	1485	NA
10	6	2014-03-13 20:48:35	263	rResource	1485	NA
10	1	2014-03-13 20:48:36	263	playout-2	1485	7.644
10	1	2014-03-13 20:48:37	263	playout-2	1485	47.725082987551865
10	0	2014-03-13 20:48:37	263	playout-1	1485	47.725082987551865
10	2	2014-03-13 20:48:39	263	playout-2	1485	49.39
10	0	2014-03-13 20:48:39	263	playout-2	1485	138.65392531120332
10	1	2014-03-13 20:48:40	263	playout-1	1485	138.65392531120332
10	4	2014-03-13 20:48:44	263	awareness	NA	NA
13	925	2014-03-13 20:51:05	264	vResource	1495	NA
13	2	2014-03-13 20:51:07	264	playout--1	1495	NA
13	4	2014-03-13 20:51:11	264	playout-1	1495	NA
13	234	2014-03-13 20:55:05	264	playout-2	1495	234.102
13	0	2014-03-13 20:55:05	264	playout-0	1495	234.102
13	97	2014-03-13 20:56:42	264	aAnnotation	1597	NA
13	7	2014-03-13 20:56:49	264	rResource	1495	NA
13	9	2014-03-13 20:56:58	264	awareness	NA	NA
13	71	2014-03-13 20:58:09	264	vResource	1497	NA
13	2	2014-03-13 20:58:11	264	playout--1	1497	NA
13	2	2014-03-13 20:58:13	264	playout-1	1497	NA
13	53	2014-03-13 20:59:06	264	vResource	1494	NA
13	2	2014-03-13 20:59:08	264	playout--1	1494	NA
13	2	2014-03-13 20:59:10	264	playout-1	1494	NA
13	22	2014-03-13 20:59:32	264	vResource	1484	NA
13	2	2014-03-13 20:59:34	264	playout--1	1484	NA
13	3	2014-03-13 20:59:37	264	playout-1	1484	NA
13	18	2014-03-13 20:59:55	264	vResource	1490	NA
13	2	2014-03-13 20:59:57	264	playout--1	1490	NA
13	4	2014-03-13 21:00:01	264	playout-1	1490	NA
13	32	2014-03-13 21:00:33	264	vResource	1492	NA
13	2	2014-03-13 21:00:35	264	playout--1	1492	NA
13	4	2014-03-13 21:00:39	264	playout-1	1492	NA
13	211	2014-03-13 21:04:10	264	playout-2	1492	210.937
13	581	2014-03-13 21:13:51	264	awareness	NA	NA
13	31	2014-03-13 21:14:22	264	playout-search	NsndhCQ5hRY	NA
13	2	2014-03-13 21:14:24	264	aResource	1502	NA
13	243	2014-03-13 21:18:27	264	awareness	NA	NA
13	41	2014-03-13 21:19:08	264	playout--1	1492	NA
13	34	2014-03-13 21:19:42	264	vResource	1493	NA
13	2	2014-03-13 21:19:44	264	playout--1	1493	NA
13	2	2014-03-13 21:19:46	264	playout-1	1493	NA
13	40	2014-03-13 21:20:26	264	rResource	1493	NA
13	122	2014-03-13 21:22:28	264	awareness	NA	NA
13	70	2014-03-13 21:23:38	264	vResource	1500	NA
13	2	2014-03-13 21:23:40	264	playout--1	1500	NA
13	1	2014-03-13 21:23:41	264	playout-1	1500	NA
13	47	2014-03-13 21:24:28	264	vResource	1483	NA
13	1	2014-03-13 21:24:29	264	playout--1	1483	NA
13	2	2014-03-13 21:24:31	264	playout-1	1483	NA
13	201	2014-03-13 21:27:52	264	playout-2	1483	201.845
13	632	2014-03-13 21:38:24	264	awareness	NA	NA
8	0	2014-03-13 22:01:33	271	playout--1	1499	NA
8	2	2014-03-13 22:01:35	271	playout-1	1499	NA
8	577	2014-03-13 22:11:12	271	playout-2	1499	545.5261410788382
8	0	2014-03-13 22:11:12	271	playout-2	1499	575.632
8	0	2014-03-13 22:11:12	271	playout-1	1499	545.5261410788382
8	3	2014-03-13 22:11:15	271	playout-2	1499	548.761
8	0	2014-03-13 22:11:15	271	playout-2	1499	521.3572614107884
8	1	2014-03-13 22:11:16	271	playout-1	1499	521.3572614107884
8	28	2014-03-13 22:11:44	271	playout-2	1499	550.0369999999999
8	107	2014-03-13 22:13:31	271	playout-1	1499	550.0369999999999
8	3	2014-03-13 22:13:34	271	playout-2	1499	552.1659999999999
8	0	2014-03-13 22:13:34	271	playout-2	1499	514.4518672199171
8	0	2014-03-13 22:13:34	271	playout-1	1499	514.4518672199171
8	21	2014-03-13 22:13:55	271	playout-2	1499	534.6610000000001
8	30	2014-03-13 22:14:25	271	playout-1	1499	534.6610000000001
8	12	2014-03-13 22:14:37	271	playout-2	1499	546.3770000000001
8	30	2014-03-13 22:15:07	271	playout-1	1499	546.3770000000001
8	4	2014-03-13 22:15:11	271	playout-2	1499	549.856
8	20	2014-03-13 22:15:31	271	playout-1	1499	549.856
8	35	2014-03-13 22:16:06	271	playout-2	1499	584.3240000000001
8	14	2014-03-13 22:16:20	271	playout-1	1499	584.3240000000001
8	14	2014-03-13 22:16:34	271	playout-2	1499	598.9830000000001
8	24	2014-03-13 22:16:58	271	playout-1	1499	598.9830000000001
8	6	2014-03-13 22:17:04	271	playout-2	1499	605.258
8	1	2014-03-13 22:17:05	271	playout-2	1499	583.5058091286306
8	0	2014-03-13 22:17:05	271	playout-1	1499	583.5058091286306
8	15	2014-03-13 22:17:20	271	playout-2	1499	597.633
8	6	2014-03-13 22:17:26	271	playout-1	1499	597.633
8	67	2014-03-13 22:18:33	271	playout-2	1499	664.269
8	0	2014-03-13 22:18:33	271	playout-2	1499	638.7489626556016
8	0	2014-03-13 22:18:33	271	playout-1	1499	638.7489626556016
8	254	2014-03-13 22:22:47	271	playout-2	1499	892.714
8	29	2014-03-13 22:23:16	271	playout-1	1499	892.714
8	145	2014-03-13 22:25:41	271	playout-2	1499	1037.47
8	183	2014-03-13 22:28:44	271	playout-1	1499	1037.47
8	508	2014-03-13 22:37:12	271	playout-2	1499	1545.038
8	23	2014-03-13 22:37:35	271	playout-1	1499	1545.038
8	2	2014-03-13 22:37:37	271	playout-2	1499	1546.912
8	0	2014-03-13 22:37:37	271	playout-2	1499	1508.8286307053943
8	1	2014-03-13 22:37:38	271	playout-1	1499	1508.8286307053943
8	0	2014-03-13 22:37:38	271	playout-2	1499	1509.089
8	1	2014-03-13 22:37:39	271	playout-1	1499	1509.089
8	35	2014-03-13 22:38:14	271	playout-2	1499	1544.312
8	17	2014-03-13 22:38:31	271	playout-1	1499	1544.312
8	72	2014-03-13 22:39:43	271	playout-2	1499	1615.838
8	40	2014-03-13 22:40:23	271	playout-1	1499	1615.838
8	16	2014-03-13 22:40:39	271	playout-2	1499	1632.146
3	0	2014-03-13 22:47:48	267	vResource	1499	NA
3	2	2014-03-13 22:47:50	267	playout--1	1499	NA
3	1	2014-03-13 22:47:51	267	playout-1	1499	NA
13	0	2014-03-13 23:14:24	265	vResource	1499	NA
13	1	2014-03-13 23:14:25	265	vResource	bug.png	NA
13	2	2014-03-13 23:14:27	265	vResource	bug.png	NA
13	3	2014-03-13 23:14:30	265	playout--1	1499	NA
13	3	2014-03-13 23:14:33	265	playout-1	1499	NA
3	1664	2014-03-13 23:15:35	267	playout-2	1499	1664.2
3	0	2014-03-13 23:15:35	267	playout-0	1499	1664.2
3	12	2014-03-13 23:15:47	267	rResource	1499	NA
13	922	2014-03-13 23:29:55	265	vResource	1491	NA
13	16	2014-03-13 23:30:11	265	vResource	1499	NA
13	1	2014-03-13 23:30:12	265	playout--1	1499	NA
13	1	2014-03-13 23:30:13	265	playout-1	1499	NA
13	29	2014-03-13 23:30:42	265	vResource	1491	NA
13	2	2014-03-13 23:30:44	265	playout--1	1491	NA
13	2	2014-03-13 23:30:46	265	playout-1	1491	NA
13	287	2014-03-13 23:35:33	265	playout-2	1491	286.376
13	0	2014-03-13 23:35:33	265	playout-0	1491	286.376
13	2	2014-03-13 23:35:35	265	playout-1	1491	NA
13	1	2014-03-13 23:35:36	265	playout-2	1491	0.883
13	8	2014-03-13 23:35:44	265	playout-3	1491	213.29664730290455
13	0	2014-03-13 23:35:44	265	playout-2	1491	213.296
13	0	2014-03-13 23:35:44	265	playout-2	1491	213.29664730290455
13	3	2014-03-13 23:35:47	265	playout-1	1491	213.296
13	1	2014-03-13 23:35:48	265	playout-2	1491	214.322
13	12	2014-03-13 23:36:00	265	playout-2	1491	206.16695435684647
13	1	2014-03-13 23:36:01	265	playout-3	1491	206.166
13	0	2014-03-13 23:36:01	265	playout-2	1491	206.166
13	1	2014-03-13 23:36:02	265	playout-2	1491	212.70250622406638
13	0	2014-03-13 23:36:02	265	playout-3	1491	212.70250622406638
13	0	2014-03-13 23:36:02	265	playout-2	1491	212.70250622406638
13	339	2014-03-13 23:41:41	265	aAnnotation	1598	NA
13	12	2014-03-13 23:41:53	265	vResource	1499	NA
13	2	2014-03-13 23:41:55	265	playout--1	1499	NA
13	0	2014-03-13 23:41:55	265	playout-1	1499	NA
13	18	2014-03-13 23:42:13	265	vResource	1492	NA
13	1	2014-03-13 23:42:14	265	playout--1	1492	NA
13	2	2014-03-13 23:42:16	265	playout-1	1492	NA
13	148	2014-03-13 23:44:44	265	playout-2	1492	147.886
13	122	2014-03-13 23:46:46	265	aAnnotation	1599	NA
13	6	2014-03-13 23:46:52	265	playout-1	1492	147.886
13	4	2014-03-13 23:46:56	265	rResource	1492	NA
13	81	2014-03-13 23:48:17	265	playout-2	1492	233.233
13	1	2014-03-13 23:48:18	265	playout-0	1492	233.233
13	63	2014-03-13 23:49:21	265	vResource	1491	NA
13	2	2014-03-13 23:49:23	265	playout--1	1491	NA
13	1	2014-03-13 23:49:24	265	playout-1	1491	NA
13	4	2014-03-13 23:49:28	265	rResource	1491	NA
13	52	2014-03-13 23:50:20	265	vResource	1495	NA
13	2	2014-03-13 23:50:22	265	playout--1	1495	NA
13	1	2014-03-13 23:50:23	265	playout-1	1495	NA
13	2	2014-03-13 23:50:25	265	playout-2	1495	2.602
13	82	2014-03-13 23:51:47	265	playout-1	1495	2.602
13	12	2014-03-13 23:51:59	265	playout-2	1495	14.405
13	0	2014-03-13 23:51:59	265	playout-1	1495	14.405
13	1	2014-03-13 23:52:00	265	playout-2	1495	15.845
13	47	2014-03-13 23:52:47	265	playout-1	1495	15.845
13	44	2014-03-13 23:53:31	265	rResource	1495	NA
43	0	2014-03-13 23:54:00	1	playout--1	1492	NA
43	2	2014-03-13 23:54:02	1	playout-1	1492	NA
43	2	2014-03-13 23:54:04	1	playout-2	1492	2.335
43	25	2014-03-13 23:54:29	1	awareness	NA	NA
13	100	2014-03-13 23:55:11	265	playout-2	1495	159.624
13	0	2014-03-13 23:55:11	265	playout-2	1495	196.70396265560166
13	0	2014-03-13 23:55:11	265	playout-1	1495	196.70396265560166
13	3	2014-03-13 23:55:14	265	playout-2	1495	199.075
13	24	2014-03-13 23:55:38	265	vResource	1475	NA
13	2	2014-03-13 23:55:40	265	playout--1	1475	NA
13	1	2014-03-13 23:55:41	265	playout-1	1475	NA
13	14	2014-03-13 23:55:55	265	playout-2	1475	13.474
13	22	2014-03-13 23:56:17	265	vResource	1497	NA
13	1	2014-03-13 23:56:18	265	playout--1	1497	NA
13	2	2014-03-13 23:56:20	265	playout-1	1497	NA
13	52	2014-03-13 23:57:12	265	rResource	1497	NA
13	73	2014-03-13 23:58:25	265	rResource	1497	NA
13	105	2014-03-14 00:00:10	265	playout-2	1497	229.766
13	0	2014-03-14 00:00:10	265	playout-1	1497	229.766
13	20	2014-03-14 00:00:30	265	playout-2	1497	249.004
13	0	2014-03-14 00:00:30	265	playout-2	1497	242.38378630705395
13	0	2014-03-14 00:00:30	265	playout-1	1497	242.38378630705395
13	2	2014-03-14 00:00:32	265	playout-2	1497	243.977
13	280	2014-03-14 00:05:12	265	aAnnotation	1600	NA
13	71	2014-03-14 00:06:23	265	vResource	1499	NA
13	2	2014-03-14 00:06:25	265	playout--1	1499	NA
13	2	2014-03-14 00:06:27	265	playout-1	1499	NA
13	33	2014-03-14 00:07:00	265	vResource	1483	NA
13	1	2014-03-14 00:07:01	265	playout--1	1483	NA
13	2	2014-03-14 00:07:03	265	playout-1	1483	NA
13	169	2014-03-14 00:09:52	265	rResource	1483	NA
13	2	2014-03-14 00:09:54	265	playout-2	1483	170.554
13	19	2014-03-14 00:10:13	265	vResource	1495	NA
13	1	2014-03-14 00:10:14	265	playout--1	1495	NA
13	1	2014-03-14 00:10:15	265	playout-1	1495	NA
13	28	2014-03-14 00:10:43	265	vResource	1494	NA
13	1	2014-03-14 00:10:44	265	playout--1	1494	NA
13	4	2014-03-14 00:10:48	265	playout-1	1494	NA
13	63	2014-03-14 00:11:51	265	rResource	1494	NA
13	30	2014-03-14 00:12:21	265	playout-2	1494	93.819
13	37	2014-03-14 00:12:58	265	vResource	1502	NA
13	2	2014-03-14 00:13:00	265	playout--1	1502	NA
13	3	2014-03-14 00:13:03	265	playout-1	1502	NA
13	52	2014-03-14 00:13:55	265	rResource	1502	NA
13	408	2014-03-14 00:20:43	265	playout-2	1502	459.714
13	3	2014-03-14 00:20:46	265	awareness	NA	NA
13	138	2014-03-14 00:23:04	265	playout-search	pIQyhtHFcBs	NA
13	75	2014-03-14 00:24:19	265	playout-search	Gl41VRsZPok	NA
13	137	2014-03-14 00:26:36	265	aResource	1503	NA
13	6	2014-03-14 00:26:42	265	vResource	1503	NA
13	1	2014-03-14 00:26:43	265	playout--1	1503	136.992
13	4	2014-03-14 00:26:47	265	playout-1	1503	136.992
13	14	2014-03-14 00:27:01	265	playout--1	1503	136.992
13	1	2014-03-14 00:27:02	265	playout-1	1503	136.992
13	25	2014-03-14 00:27:27	265	playout-2	1503	161.704
13	0	2014-03-14 00:27:27	265	playout-0	1503	161.704
13	54	2014-03-14 00:28:21	265	playout-search	52fJ9tdrDS4	NA
13	34	2014-03-14 00:28:55	265	playout-search	knDt6ijzf9E	NA
13	26	2014-03-14 00:29:21	265	playout-search	gfsYBMt4vqk	NA
13	38	2014-03-14 00:29:59	265	playout-search	RKOI_VCEw4s	NA
13	36	2014-03-14 00:30:35	265	playout-search	bSSUN9Rkv8w	NA
13	125	2014-03-14 00:32:40	265	aResource	1504	NA
13	4	2014-03-14 00:32:44	265	vResource	1504	NA
13	3	2014-03-14 00:32:47	265	playout--1	1504	128.045
13	2	2014-03-14 00:32:49	265	playout-1	1504	128.045
13	12	2014-03-14 00:33:01	265	playout--1	1504	128.045
13	2	2014-03-14 00:33:03	265	playout-1	1504	128.045
13	5	2014-03-14 00:33:08	265	playout-2	1504	132.72
13	0	2014-03-14 00:33:08	265	playout-0	1504	132.72
13	39	2014-03-14 00:33:47	265	rResource	1504	NA
13	14	2014-03-14 00:34:01	265	vResource	1503	NA
13	1	2014-03-14 00:34:02	265	playout--1	1503	NA
13	1	2014-03-14 00:34:03	265	playout-1	1503	NA
13	0	2014-03-14 00:34:03	265	rResource	1503	NA
13	23	2014-03-14 00:34:26	265	vDocument	135	NA
13	8	2014-03-14 00:34:34	265	vDocument	135	NA
13	19	2014-03-14 00:34:53	265	vDocument	135	NA
13	40	2014-03-14 00:35:33	265	awareness	NA	NA
13	219	2014-03-14 00:39:12	265	playout-search	9Dxgk-feU6Q	NA
13	23	2014-03-14 00:39:35	265	playout-search	RijNBkpeVr0	NA
13	90	2014-03-14 00:41:05	265	aResource	1505	NA
13	6	2014-03-14 00:41:11	265	vResource	1505	NA
13	1	2014-03-14 00:41:12	265	playout--1	1505	92.794
13	3	2014-03-14 00:41:15	265	playout-1	1505	92.794
13	2	2014-03-14 00:41:17	265	rResource	1505	NA
13	19	2014-03-14 00:41:36	265	playout--1	1505	92.794
13	1	2014-03-14 00:41:37	265	playout-1	1505	92.794
13	33	2014-03-14 00:42:10	265	playout-2	1505	125.667
13	0	2014-03-14 00:42:10	265	playout-0	1505	125.667
13	4	2014-03-14 00:42:14	265	rResource	1505	NA
13	25	2014-03-14 00:42:39	265	vResource	1505	NA
13	1	2014-03-14 00:42:40	265	playout--1	1505	NA
13	2	2014-03-14 00:42:42	265	playout-1	1505	NA
13	8	2014-03-14 00:42:50	265	eResource	1505	NA
13	0	2014-03-14 00:42:50	265	vResource	1505	NA
13	3	2014-03-14 00:42:53	265	playout--1	1505	NA
13	1	2014-03-14 00:42:54	265	playout-1	1505	NA
13	65	2014-03-14 00:43:59	265	playout-search	bM6QaKcwIV4	NA
13	57	2014-03-14 00:44:56	265	playout-search	8U2_EH6inoo	NA
13	29	2014-03-14 00:45:25	265	vResource	1482	NA
13	2	2014-03-14 00:45:27	265	playout--1	1482	NA
13	3	2014-03-14 00:45:30	265	playout-1	1482	NA
13	19	2014-03-14 00:45:49	265	rResource	1482	NA
13	22	2014-03-14 00:46:11	265	playout-2	1482	41.433
13	18	2014-03-14 00:46:29	265	playout-search	_k9gLGbErOc	NA
13	49	2014-03-14 00:47:18	265	playout-search	wCj60H9GjLU	NA
13	100	2014-03-14 00:48:58	265	aResource	1506	NA
13	4	2014-03-14 00:49:02	265	vResource	1506	NA
13	1	2014-03-14 00:49:03	265	playout--1	1506	92.638
13	4	2014-03-14 00:49:07	265	playout-1	1506	92.638
13	23	2014-03-14 00:49:30	265	rResource	1506	NA
13	1	2014-03-14 00:49:31	265	rResource	1506	NA
13	13	2014-03-14 00:49:44	265	awareness	NA	NA
13	242	2014-03-14 00:53:46	265	vResource	1505	NA
13	4	2014-03-14 00:53:50	265	playout--1	1505	NA
13	1	2014-03-14 00:53:51	265	awareness	NA	NA
2	0	2014-03-14 01:09:53	270	awareness	NA	NA
2	3	2014-03-14 01:09:56	270	awareness	NA	NA
2	137	2014-03-14 01:12:13	270	vResource	1506	NA
2	1	2014-03-14 01:12:14	270	playout--1	1506	NA
2	1	2014-03-14 01:12:15	270	playout-1	1506	NA
2	15	2014-03-14 01:12:30	270	vResource	1505	NA
2	2	2014-03-14 01:12:32	270	playout--1	1505	NA
2	0	2014-03-14 01:12:32	270	playout-1	1505	NA
2	4	2014-03-14 01:12:36	270	playout-2	1505	2.906
2	0	2014-03-14 01:12:36	270	playout-2	1505	9.125197095435686
2	0	2014-03-14 01:12:36	270	playout-1	1505	9.125197095435686
2	6	2014-03-14 01:12:42	270	playout-2	1505	14.565000000000001
2	0	2014-03-14 01:12:42	270	playout-2	1505	45.62598547717842
2	0	2014-03-14 01:12:42	270	playout-1	1505	45.62598547717842
2	29	2014-03-14 01:13:11	270	vResource	1504	NA
2	1	2014-03-14 01:13:12	270	playout--1	1504	NA
2	1	2014-03-14 01:13:13	270	playout-1	1504	NA
2	40	2014-03-14 01:13:53	270	vResource	1503	NA
2	1	2014-03-14 01:13:54	270	playout--1	1503	NA
2	2	2014-03-14 01:13:56	270	playout-1	1503	NA
2	42	2014-03-14 01:14:38	270	vResource	1502	NA
2	1	2014-03-14 01:14:39	270	playout--1	1502	NA
2	2	2014-03-14 01:14:41	270	playout-1	1502	NA
2	34	2014-03-14 01:15:15	270	vResource	1501	NA
2	1	2014-03-14 01:15:16	270	playout--1	1501	NA
2	1	2014-03-14 01:15:17	270	playout-1	1501	NA
2	24	2014-03-14 01:15:41	270	playout-2	1501	22.852
2	0	2014-03-14 01:15:41	270	playout-2	1501	32.71690456431536
2	0	2014-03-14 01:15:41	270	playout-1	1501	32.71690456431536
2	2	2014-03-14 01:15:43	270	playout-2	1501	34.835
2	0	2014-03-14 01:15:43	270	playout-2	1501	46.57000829875519
2	0	2014-03-14 01:15:43	270	playout-1	1501	46.57000829875519
2	7	2014-03-14 01:15:50	270	vResource	1501	NA
2	1	2014-03-14 01:15:51	270	playout--1	1501	NA
2	1	2014-03-14 01:15:52	270	playout-1	1501	NA
2	2	2014-03-14 01:15:54	270	vResource	1500	NA
2	2	2014-03-14 01:15:56	270	playout--1	1500	NA
2	0	2014-03-14 01:15:56	270	playout-1	1500	NA
2	17	2014-03-14 01:16:13	270	vResource	1499	NA
2	1	2014-03-14 01:16:14	270	playout--1	1499	NA
2	1	2014-03-14 01:16:15	270	playout-1	1499	NA
2	4	2014-03-14 01:16:19	270	playout-2	1499	103.58091286307054
2	0	2014-03-14 01:16:19	270	playout-2	1499	4.028
2	1	2014-03-14 01:16:20	270	playout-1	1499	103.58091286307054
2	66	2014-03-14 01:17:26	270	vResource	1498	NA
2	1	2014-03-14 01:17:27	270	playout--1	1498	NA
2	1	2014-03-14 01:17:28	270	playout-1	1498	NA
2	43	2014-03-14 01:18:11	270	vResource	1497	NA
2	1	2014-03-14 01:18:12	270	playout--1	1497	NA
2	1	2014-03-14 01:18:13	270	playout-1	1497	NA
2	3	2014-03-14 01:18:16	270	playout-2	1497	2.792
2	0	2014-03-14 01:18:16	270	playout-2	1497	34.62625518672199
2	0	2014-03-14 01:18:16	270	playout-1	1497	34.62625518672199
2	8	2014-03-14 01:18:24	270	vResource	1496	NA
2	1	2014-03-14 01:18:25	270	playout--1	1496	NA
2	1	2014-03-14 01:18:26	270	playout-1	1496	NA
2	8	2014-03-14 01:18:34	270	playout-2	1496	7.945
2	0	2014-03-14 01:18:34	270	playout-2	1496	42.05228215767635
2	0	2014-03-14 01:18:34	270	playout-1	1496	42.05228215767635
2	2	2014-03-14 01:18:36	270	playout-2	1496	101.07302904564317
2	0	2014-03-14 01:18:36	270	playout-2	1496	42.885
2	0	2014-03-14 01:18:36	270	playout-1	1496	101.07302904564317
2	3	2014-03-14 01:18:39	270	playout-2	1496	103.77199999999999
2	0	2014-03-14 01:18:39	270	playout-2	1496	120.99253112033195
2	0	2014-03-14 01:18:39	270	playout-1	1496	120.99253112033195
2	2	2014-03-14 01:18:41	270	playout-2	1496	122.391
2	0	2014-03-14 01:18:41	270	playout-2	1496	151.97842323651454
2	0	2014-03-14 01:18:41	270	playout-1	1496	151.97842323651454
2	5	2014-03-14 01:18:46	270	vResource	1495	NA
2	1	2014-03-14 01:18:47	270	playout--1	1495	NA
2	1	2014-03-14 01:18:48	270	playout-1	1495	NA
2	3	2014-03-14 01:18:51	270	playout-2	1495	3.033
2	0	2014-03-14 01:18:51	270	playout-2	1495	35.94097095435684
2	2	2014-03-14 01:18:53	270	playout-1	1495	35.94097095435684
2	20	2014-03-14 01:19:13	270	playout-2	1495	55.671
